transaction_id,date,day_of_week,hour,product,category,quantity,unit_price,total,payment_method
TX06620,2024-03-22,Friday,11,Espresso,Coffee,2,65,130,Card
TX06621,2024-03-22,Friday,18,Croissant,Pastry,2,75,150,Card
TX06622,2024-03-22,Friday,20,Cappuccino,Coffee,1,90,90,Cash
TX06623,2024-03-22,Friday,8,Latte,Coffee,1,95,95,Card
TX06624,2024-03-22,Friday,20,Black Tea,Tea,2,35,70,Card
TX06625,2024-03-22,Friday,21,Brownie,Dessert,2,110,220,Card
TX06626,2024-03-22,Friday,17,Latte,Coffee,1,95,95,Cash
TX06627,2024-03-22,Friday,18,Espresso,Coffee,1,65,65,Card
TX06628,2024-03-22,Friday,8,Filter Coffee,Coffee,1,70,70,Card
TX06629,2024-03-22,Friday,19,Cheesecake,Dessert,2,140,280,Card
TX06630,2024-03-22,Friday,19,Latte,Coffee,1,95,95,Card
TX06631,2024-03-22,Friday,20,Brownie,Dessert,1,110,110,Card
TX06632,2024-03-22,Friday,11,Espresso,Coffee,1,65,65,Cash
TX06633,2024-03-22,Friday,21,Sandwich,Food,1,130,130,Card
TX06634,2024-03-22,Friday,12,Green Tea,Tea,1,45,45,Card
TX06635,2024-03-22,Friday,21,Sandwich,Food,1,130,130,Card
TX06636,2024-03-22,Friday,19,Croissant,Pastry,1,75,75,Cash
TX06637,2024-03-22,Friday,18,Green Tea,Tea,1,45,45,Mobile
TX06638,2024-03-22,Friday,18,Cappuccino,Coffee,1,90,90,Cash
TX06639,2024-03-22,Friday,20,Cappuccino,Coffee,3,90,270,Card
TX06640,2024-03-22,Friday,17,Cheesecake,Dessert,1,140,140,Card
TX06641,2024-03-22,Friday,20,Cheesecake,Dessert,1,140,140,Card
TX06642,2024-03-22,Friday,8,Espresso,Coffee,2,65,130,Cash
TX06643,2024-03-22,Friday,21,Espresso,Coffee,1,65,65,Card
TX06644,2024-03-22,Friday,19,Black Tea,Tea,1,35,35,Card
TX06645,2024-03-22,Friday,11,Black Tea,Tea,1,35,35,Cash
TX06646,2024-03-22,Friday,22,Black Tea,Tea,1,35,35,Cash
TX06647,2024-03-22,Friday,16,Espresso,Coffee,2,65,130,Card
TX06648,2024-03-22,Friday,9,Espresso,Coffee,1,65,65,Card
TX06649,2024-03-22,Friday,8,Filter Coffee,Coffee,1,70,70,Card
TX06650,2024-03-22,Friday,18,Cappuccino,Coffee,1,90,90,Card
TX06651,2024-03-22,Friday,11,Cappuccino,Coffee,1,90,90,Cash
TX06652,2024-03-22,Friday,17,Sandwich,Food,1,130,130,Card
TX06653,2024-03-22,Friday,10,Cheesecake,Dessert,1,140,140,Card
TX06654,2024-03-22,Friday,13,Cheesecake,Dessert,2,140,280,Mobile
TX06655,2024-03-22,Friday,9,Latte,Coffee,2,95,190,Card
TX06656,2024-03-22,Friday,13,Brownie,Dessert,1,110,110,Mobile
TX06657,2024-03-22,Friday,16,Black Tea,Tea,1,35,35,Cash
TX06658,2024-03-22,Friday,17,Cheesecake,Dessert,3,140,420,Card
TX06659,2024-03-22,Friday,12,Cheesecake,Dessert,1,140,140,Card
TX06660,2024-03-22,Friday,13,Brownie,Dessert,1,110,110,Cash
TX06661,2024-03-22,Friday,13,Sandwich,Food,1,130,130,Card
TX06662,2024-03-22,Friday,13,Green Tea,Tea,1,45,45,Card
TX06663,2024-03-22,Friday,18,Black Tea,Tea,1,35,35,Cash
TX06664,2024-03-22,Friday,19,Black Tea,Tea,1,35,35,Card
TX06665,2024-03-22,Friday,20,Sandwich,Food,1,130,130,Card
TX06666,2024-03-22,Friday,9,Cappuccino,Coffee,1,90,90,Cash
TX06667,2024-03-22,Friday,12,Cheesecake,Dessert,2,140,280,Cash
TX06668,2024-03-22,Friday,9,Filter Coffee,Coffee,1,70,70,Mobile
TX06669,2024-03-22,Friday,12,Black Tea,Tea,1,35,35,Card
TX06670,2024-03-22,Friday,18,Espresso,Coffee,1,65,65,Card
TX06671,2024-03-22,Friday,11,Black Tea,Tea,1,35,35,Card
TX06672,2024-03-22,Friday,18,Cheesecake,Dessert,1,140,140,Card
TX06673,2024-03-22,Friday,9,Latte,Coffee,1,95,95,Card
TX06674,2024-03-22,Friday,22,Cappuccino,Coffee,2,90,180,Cash
TX06675,2024-03-22,Friday,22,Green Tea,Tea,2,45,90,Mobile
TX06676,2024-03-22,Friday,9,Filter Coffee,Coffee,1,70,70,Cash
TX06677,2024-03-22,Friday,16,Cappuccino,Coffee,2,90,180,Card
TX06678,2024-03-22,Friday,19,Espresso,Coffee,1,65,65,Card
TX06679,2024-03-22,Friday,10,Green Tea,Tea,1,45,45,Card
TX06680,2024-03-22,Friday,20,Espresso,Coffee,2,65,130,Card
TX06681,2024-03-22,Friday,9,Espresso,Coffee,3,65,195,Card
TX06682,2024-03-22,Friday,20,Sandwich,Food,1,130,130,Cash
TX06683,2024-03-22,Friday,19,Black Tea,Tea,1,35,35,Card
TX06684,2024-03-22,Friday,19,Brownie,Dessert,1,110,110,Card
TX06685,2024-03-22,Friday,20,Espresso,Coffee,1,65,65,Card
TX06686,2024-03-22,Friday,19,Sandwich,Food,1,130,130,Card
TX06687,2024-03-22,Friday,14,Cappuccino,Coffee,1,90,90,Cash
TX06688,2024-03-22,Friday,10,Cappuccino,Coffee,2,90,180,Cash
TX06689,2024-03-22,Friday,12,Cheesecake,Dessert,2,140,280,Card
TX06690,2024-03-23,Saturday,18,Latte,Coffee,1,95,95,Cash
TX06691,2024-03-23,Saturday,12,Latte,Coffee,1,95,95,Cash
TX06692,2024-03-23,Saturday,8,Black Tea,Tea,1,35,35,Card
TX06693,2024-03-23,Saturday,18,Cheesecake,Dessert,1,140,140,Card
TX06694,2024-03-23,Saturday,17,Espresso,Coffee,1,65,65,Cash
TX06695,2024-03-23,Saturday,10,Black Tea,Tea,1,35,35,Card
TX06696,2024-03-23,Saturday,13,Sandwich,Food,1,130,130,Cash
TX06697,2024-03-23,Saturday,8,Espresso,Coffee,1,65,65,Cash
TX06698,2024-03-23,Saturday,12,Cappuccino,Coffee,1,90,90,Card
TX06699,2024-03-23,Saturday,10,Filter Coffee,Coffee,1,70,70,Card
TX06700,2024-03-23,Saturday,12,Filter Coffee,Coffee,2,70,140,Mobile
TX06701,2024-03-23,Saturday,19,Croissant,Pastry,1,75,75,Cash
TX06702,2024-03-23,Saturday,15,Brownie,Dessert,1,110,110,Card
TX06703,2024-03-23,Saturday,19,Brownie,Dessert,2,110,220,Card
TX06704,2024-03-23,Saturday,11,Cappuccino,Coffee,1,90,90,Card
TX06705,2024-03-23,Saturday,12,Latte,Coffee,1,95,95,Cash
TX06706,2024-03-23,Saturday,20,Espresso,Coffee,1,65,65,Card
TX06707,2024-03-23,Saturday,9,Green Tea,Tea,1,45,45,Cash
TX06708,2024-03-23,Saturday,13,Croissant,Pastry,1,75,75,Card
TX06709,2024-03-23,Saturday,9,Croissant,Pastry,1,75,75,Card
TX06710,2024-03-23,Saturday,17,Latte,Coffee,1,95,95,Card
TX06711,2024-03-23,Saturday,8,Green Tea,Tea,1,45,45,Card
TX06712,2024-03-23,Saturday,10,Croissant,Pastry,1,75,75,Cash
TX06713,2024-03-23,Saturday,13,Cappuccino,Coffee,3,90,270,Card
TX06714,2024-03-23,Saturday,9,Cappuccino,Coffee,1,90,90,Card
TX06715,2024-03-23,Saturday,21,Sandwich,Food,1,130,130,Card
TX06716,2024-03-23,Saturday,19,Cappuccino,Coffee,1,90,90,Cash
TX06717,2024-03-23,Saturday,18,Brownie,Dessert,1,110,110,Mobile
TX06718,2024-03-23,Saturday,12,Croissant,Pastry,1,75,75,Card
TX06719,2024-03-23,Saturday,8,Black Tea,Tea,1,35,35,Cash
TX06720,2024-03-23,Saturday,18,Espresso,Coffee,1,65,65,Cash
TX06721,2024-03-23,Saturday,18,Espresso,Coffee,2,65,130,Cash
TX06722,2024-03-23,Saturday,12,Filter Coffee,Coffee,1,70,70,Cash
TX06723,2024-03-23,Saturday,10,Espresso,Coffee,2,65,130,Card
TX06724,2024-03-23,Saturday,20,Filter Coffee,Coffee,1,70,70,Card
TX06725,2024-03-23,Saturday,20,Brownie,Dessert,2,110,220,Cash
TX06726,2024-03-23,Saturday,10,Cappuccino,Coffee,1,90,90,Card
TX06727,2024-03-23,Saturday,20,Black Tea,Tea,1,35,35,Mobile
TX06728,2024-03-23,Saturday,9,Croissant,Pastry,1,75,75,Cash
TX06729,2024-03-23,Saturday,11,Cappuccino,Coffee,1,90,90,Mobile
TX06730,2024-03-23,Saturday,19,Latte,Coffee,3,95,285,Card
TX06731,2024-03-23,Saturday,20,Espresso,Coffee,1,65,65,Cash
TX06732,2024-03-23,Saturday,9,Filter Coffee,Coffee,1,70,70,Card
TX06733,2024-03-23,Saturday,11,Sandwich,Food,1,130,130,Card
TX06734,2024-03-23,Saturday,15,Cheesecake,Dessert,1,140,140,Cash
TX06735,2024-03-23,Saturday,8,Cappuccino,Coffee,2,90,180,Mobile
TX06736,2024-03-23,Saturday,17,Espresso,Coffee,1,65,65,Card
TX06737,2024-03-23,Saturday,19,Espresso,Coffee,1,65,65,Card
TX06738,2024-03-23,Saturday,13,Black Tea,Tea,1,35,35,Cash
TX06739,2024-03-23,Saturday,12,Green Tea,Tea,1,45,45,Card
TX06740,2024-03-23,Saturday,17,Green Tea,Tea,1,45,45,Card
TX06741,2024-03-23,Saturday,19,Green Tea,Tea,1,45,45,Cash
TX06742,2024-03-23,Saturday,10,Cappuccino,Coffee,1,90,90,Card
TX06743,2024-03-23,Saturday,13,Green Tea,Tea,2,45,90,Mobile
TX06744,2024-03-23,Saturday,11,Filter Coffee,Coffee,1,70,70,Card
TX06745,2024-03-23,Saturday,19,Latte,Coffee,1,95,95,Mobile
TX06746,2024-03-23,Saturday,19,Brownie,Dessert,2,110,220,Cash
TX06747,2024-03-23,Saturday,9,Filter Coffee,Coffee,1,70,70,Card
TX06748,2024-03-23,Saturday,19,Green Tea,Tea,1,45,45,Card
TX06749,2024-03-23,Saturday,10,Croissant,Pastry,1,75,75,Card
TX06750,2024-03-23,Saturday,14,Cheesecake,Dessert,2,140,280,Card
TX06751,2024-03-23,Saturday,21,Sandwich,Food,3,130,390,Cash
TX06752,2024-03-23,Saturday,21,Black Tea,Tea,2,35,70,Mobile
TX06753,2024-03-23,Saturday,20,Croissant,Pastry,1,75,75,Card
TX06754,2024-03-23,Saturday,12,Brownie,Dessert,1,110,110,Card
TX06755,2024-03-23,Saturday,16,Cheesecake,Dessert,2,140,280,Cash
TX06756,2024-03-23,Saturday,19,Cheesecake,Dessert,2,140,280,Card
TX06757,2024-03-23,Saturday,10,Croissant,Pastry,1,75,75,Cash
TX06758,2024-03-23,Saturday,13,Filter Coffee,Coffee,1,70,70,Card
TX06759,2024-03-23,Saturday,13,Black Tea,Tea,1,35,35,Cash
TX06760,2024-03-23,Saturday,21,Cheesecake,Dessert,2,140,280,Card
TX06761,2024-03-23,Saturday,17,Espresso,Coffee,1,65,65,Card
TX06762,2024-03-23,Saturday,13,Brownie,Dessert,1,110,110,Mobile
TX06763,2024-03-23,Saturday,21,Latte,Coffee,1,95,95,Cash
TX06764,2024-03-23,Saturday,11,Latte,Coffee,2,95,190,Mobile
TX06765,2024-03-23,Saturday,19,Green Tea,Tea,1,45,45,Card
TX06766,2024-03-23,Saturday,13,Green Tea,Tea,1,45,45,Mobile
TX06767,2024-03-23,Saturday,19,Brownie,Dessert,2,110,220,Card
TX06768,2024-03-23,Saturday,9,Croissant,Pastry,3,75,225,Card
TX06769,2024-03-23,Saturday,8,Brownie,Dessert,1,110,110,Card
TX06770,2024-03-23,Saturday,11,Croissant,Pastry,1,75,75,Mobile
TX06771,2024-03-23,Saturday,11,Cappuccino,Coffee,2,90,180,Card
TX06772,2024-03-23,Saturday,16,Filter Coffee,Coffee,2,70,140,Card
TX06773,2024-03-23,Saturday,13,Cheesecake,Dessert,1,140,140,Card
TX06774,2024-03-23,Saturday,18,Green Tea,Tea,1,45,45,Card
TX06775,2024-03-23,Saturday,20,Latte,Coffee,1,95,95,Cash
TX06776,2024-03-23,Saturday,8,Espresso,Coffee,1,65,65,Cash
TX06777,2024-03-23,Saturday,9,Croissant,Pastry,1,75,75,Card
TX06778,2024-03-23,Saturday,14,Sandwich,Food,1,130,130,Card
TX06779,2024-03-23,Saturday,17,Latte,Coffee,1,95,95,Card
TX06780,2024-03-23,Saturday,12,Espresso,Coffee,2,65,130,Mobile
TX06781,2024-03-23,Saturday,8,Filter Coffee,Coffee,1,70,70,Card
TX06782,2024-03-23,Saturday,11,Cappuccino,Coffee,2,90,180,Card
TX06783,2024-03-23,Saturday,14,Cappuccino,Coffee,1,90,90,Mobile
TX06784,2024-03-23,Saturday,9,Sandwich,Food,1,130,130,Card
TX06785,2024-03-23,Saturday,22,Latte,Coffee,1,95,95,Cash
TX06786,2024-03-23,Saturday,8,Green Tea,Tea,1,45,45,Card
TX06787,2024-03-23,Saturday,9,Croissant,Pastry,1,75,75,Card
TX06788,2024-03-23,Saturday,17,Black Tea,Tea,1,35,35,Card
TX06789,2024-03-23,Saturday,19,Cheesecake,Dessert,1,140,140,Card
TX06790,2024-03-23,Saturday,17,Brownie,Dessert,1,110,110,Card
TX06791,2024-03-23,Saturday,10,Green Tea,Tea,3,45,135,Card
TX06792,2024-03-23,Saturday,11,Espresso,Coffee,1,65,65,Card
TX06793,2024-03-23,Saturday,20,Latte,Coffee,2,95,190,Card
TX06794,2024-03-23,Saturday,19,Green Tea,Tea,1,45,45,Mobile
TX06795,2024-03-23,Saturday,9,Black Tea,Tea,2,35,70,Card
TX06796,2024-03-23,Saturday,15,Croissant,Pastry,3,75,225,Cash
TX06797,2024-03-23,Saturday,11,Green Tea,Tea,1,45,45,Cash
TX06798,2024-03-23,Saturday,20,Latte,Coffee,1,95,95,Cash
TX06799,2024-03-23,Saturday,21,Green Tea,Tea,2,45,90,Mobile
TX06800,2024-03-23,Saturday,20,Sandwich,Food,2,130,260,Cash
TX06801,2024-03-23,Saturday,18,Espresso,Coffee,1,65,65,Card
TX06802,2024-03-23,Saturday,8,Espresso,Coffee,2,65,130,Cash
TX06803,2024-03-24,Sunday,11,Brownie,Dessert,1,110,110,Card
TX06804,2024-03-24,Sunday,20,Black Tea,Tea,1,35,35,Card
TX06805,2024-03-24,Sunday,14,Croissant,Pastry,1,75,75,Mobile
TX06806,2024-03-24,Sunday,8,Filter Coffee,Coffee,2,70,140,Mobile
TX06807,2024-03-24,Sunday,10,Espresso,Coffee,1,65,65,Card
TX06808,2024-03-24,Sunday,14,Brownie,Dessert,1,110,110,Card
TX06809,2024-03-24,Sunday,14,Sandwich,Food,1,130,130,Cash
TX06810,2024-03-24,Sunday,12,Latte,Coffee,1,95,95,Card
TX06811,2024-03-24,Sunday,11,Filter Coffee,Coffee,1,70,70,Cash
TX06812,2024-03-24,Sunday,9,Cheesecake,Dessert,1,140,140,Card
TX06813,2024-03-24,Sunday,8,Black Tea,Tea,1,35,35,Card
TX06814,2024-03-24,Sunday,8,Latte,Coffee,2,95,190,Cash
TX06815,2024-03-24,Sunday,14,Sandwich,Food,1,130,130,Cash
TX06816,2024-03-24,Sunday,11,Filter Coffee,Coffee,1,70,70,Card
TX06817,2024-03-24,Sunday,8,Latte,Coffee,1,95,95,Card
TX06818,2024-03-24,Sunday,20,Black Tea,Tea,2,35,70,Cash
TX06819,2024-03-24,Sunday,14,Cappuccino,Coffee,2,90,180,Card
TX06820,2024-03-24,Sunday,18,Cheesecake,Dessert,1,140,140,Card
TX06821,2024-03-24,Sunday,13,Croissant,Pastry,2,75,150,Mobile
TX06822,2024-03-24,Sunday,11,Cappuccino,Coffee,1,90,90,Mobile
TX06823,2024-03-24,Sunday,12,Black Tea,Tea,2,35,70,Card
TX06824,2024-03-24,Sunday,16,Latte,Coffee,1,95,95,Mobile
TX06825,2024-03-24,Sunday,15,Cappuccino,Coffee,1,90,90,Card
TX06826,2024-03-24,Sunday,16,Espresso,Coffee,1,65,65,Card
TX06827,2024-03-24,Sunday,19,Espresso,Coffee,2,65,130,Card
TX06828,2024-03-24,Sunday,12,Sandwich,Food,1,130,130,Card
TX06829,2024-03-24,Sunday,11,Filter Coffee,Coffee,1,70,70,Card
TX06830,2024-03-24,Sunday,18,Cheesecake,Dessert,2,140,280,Card
TX06831,2024-03-24,Sunday,11,Black Tea,Tea,1,35,35,Cash
TX06832,2024-03-24,Sunday,8,Cappuccino,Coffee,2,90,180,Cash
TX06833,2024-03-24,Sunday,18,Croissant,Pastry,1,75,75,Card
TX06834,2024-03-24,Sunday,21,Brownie,Dessert,1,110,110,Card
TX06835,2024-03-24,Sunday,20,Filter Coffee,Coffee,1,70,70,Card
TX06836,2024-03-24,Sunday,9,Cappuccino,Coffee,2,90,180,Cash
TX06837,2024-03-24,Sunday,9,Brownie,Dessert,1,110,110,Card
TX06838,2024-03-24,Sunday,12,Croissant,Pastry,1,75,75,Card
TX06839,2024-03-24,Sunday,11,Green Tea,Tea,1,45,45,Card
TX06840,2024-03-24,Sunday,9,Black Tea,Tea,1,35,35,Card
TX06841,2024-03-24,Sunday,20,Sandwich,Food,1,130,130,Card
TX06842,2024-03-24,Sunday,8,Green Tea,Tea,1,45,45,Card
TX06843,2024-03-24,Sunday,19,Croissant,Pastry,1,75,75,Card
TX06844,2024-03-24,Sunday,12,Cheesecake,Dessert,2,140,280,Card
TX06845,2024-03-24,Sunday,16,Brownie,Dessert,1,110,110,Card
TX06846,2024-03-24,Sunday,14,Croissant,Pastry,1,75,75,Card
TX06847,2024-03-24,Sunday,9,Croissant,Pastry,1,75,75,Card
TX06848,2024-03-24,Sunday,21,Sandwich,Food,3,130,390,Card
TX06849,2024-03-24,Sunday,20,Black Tea,Tea,1,35,35,Card
TX06850,2024-03-24,Sunday,14,Latte,Coffee,1,95,95,Cash
TX06851,2024-03-24,Sunday,12,Filter Coffee,Coffee,1,70,70,Mobile
TX06852,2024-03-24,Sunday,8,Filter Coffee,Coffee,1,70,70,Mobile
TX06853,2024-03-24,Sunday,9,Cappuccino,Coffee,1,90,90,Mobile
TX06854,2024-03-24,Sunday,10,Black Tea,Tea,1,35,35,Mobile
TX06855,2024-03-24,Sunday,17,Cheesecake,Dessert,1,140,140,Card
TX06856,2024-03-24,Sunday,10,Black Tea,Tea,2,35,70,Card
TX06857,2024-03-24,Sunday,20,Latte,Coffee,2,95,190,Card
TX06858,2024-03-24,Sunday,12,Black Tea,Tea,1,35,35,Cash
TX06859,2024-03-24,Sunday,14,Green Tea,Tea,1,45,45,Card
TX06860,2024-03-24,Sunday,12,Green Tea,Tea,1,45,45,Cash
TX06861,2024-03-24,Sunday,18,Cappuccino,Coffee,2,90,180,Card
TX06862,2024-03-24,Sunday,18,Latte,Coffee,1,95,95,Card
TX06863,2024-03-24,Sunday,13,Cheesecake,Dessert,1,140,140,Card
TX06864,2024-03-24,Sunday,17,Croissant,Pastry,1,75,75,Card
TX06865,2024-03-24,Sunday,14,Cheesecake,Dessert,1,140,140,Mobile
TX06866,2024-03-24,Sunday,14,Espresso,Coffee,1,65,65,Card
TX06867,2024-03-24,Sunday,18,Cappuccino,Coffee,3,90,270,Card
TX06868,2024-03-24,Sunday,14,Espresso,Coffee,2,65,130,Cash
TX06869,2024-03-24,Sunday,10,Croissant,Pastry,1,75,75,Cash
TX06870,2024-03-24,Sunday,19,Brownie,Dessert,2,110,220,Cash
TX06871,2024-03-24,Sunday,22,Cappuccino,Coffee,1,90,90,Cash
TX06872,2024-03-24,Sunday,19,Green Tea,Tea,1,45,45,Cash
TX06873,2024-03-24,Sunday,21,Black Tea,Tea,1,35,35,Card
TX06874,2024-03-24,Sunday,10,Green Tea,Tea,2,45,90,Card
TX06875,2024-03-24,Sunday,15,Cheesecake,Dessert,1,140,140,Card
TX06876,2024-03-24,Sunday,18,Croissant,Pastry,1,75,75,Cash
TX06877,2024-03-24,Sunday,11,Latte,Coffee,1,95,95,Card
TX06878,2024-03-24,Sunday,8,Cappuccino,Coffee,1,90,90,Cash
TX06879,2024-03-24,Sunday,8,Cappuccino,Coffee,1,90,90,Card
TX06880,2024-03-24,Sunday,13,Brownie,Dessert,1,110,110,Card
TX06881,2024-03-24,Sunday,9,Espresso,Coffee,2,65,130,Card
TX06882,2024-03-24,Sunday,14,Brownie,Dessert,1,110,110,Card
TX06883,2024-03-24,Sunday,19,Croissant,Pastry,1,75,75,Card
TX06884,2024-03-24,Sunday,19,Filter Coffee,Coffee,1,70,70,Card
TX06885,2024-03-24,Sunday,12,Espresso,Coffee,1,65,65,Cash
TX06886,2024-03-24,Sunday,14,Espresso,Coffee,1,65,65,Cash
TX06887,2024-03-24,Sunday,8,Espresso,Coffee,1,65,65,Card
TX06888,2024-03-24,Sunday,21,Cheesecake,Dessert,1,140,140,Cash
TX06889,2024-03-24,Sunday,12,Latte,Coffee,1,95,95,Cash
TX06890,2024-03-24,Sunday,8,Latte,Coffee,1,95,95,Card
TX06891,2024-03-24,Sunday,18,Croissant,Pastry,1,75,75,Cash
TX06892,2024-03-24,Sunday,20,Espresso,Coffee,1,65,65,Card
TX06893,2024-03-24,Sunday,12,Black Tea,Tea,1,35,35,Card
TX06894,2024-03-24,Sunday,14,Sandwich,Food,1,130,130,Card
TX06895,2024-03-24,Sunday,18,Filter Coffee,Coffee,1,70,70,Card
TX06896,2024-03-24,Sunday,18,Croissant,Pastry,1,75,75,Card
TX06897,2024-03-24,Sunday,11,Espresso,Coffee,2,65,130,Cash
TX06898,2024-03-24,Sunday,8,Black Tea,Tea,1,35,35,Mobile
TX06899,2024-03-24,Sunday,19,Cappuccino,Coffee,1,90,90,Card
TX06900,2024-03-24,Sunday,10,Green Tea,Tea,1,45,45,Card
TX06901,2024-03-24,Sunday,18,Cheesecake,Dessert,1,140,140,Card
TX06902,2024-03-24,Sunday,17,Latte,Coffee,2,95,190,Card
TX06903,2024-03-24,Sunday,9,Espresso,Coffee,1,65,65,Cash
TX06904,2024-03-24,Sunday,13,Cappuccino,Coffee,2,90,180,Card
TX06905,2024-03-24,Sunday,11,Espresso,Coffee,1,65,65,Card
TX06906,2024-03-24,Sunday,10,Latte,Coffee,2,95,190,Card
TX06907,2024-03-24,Sunday,19,Brownie,Dessert,1,110,110,Card
TX06908,2024-03-24,Sunday,13,Latte,Coffee,2,95,190,Card
TX06909,2024-03-24,Sunday,20,Croissant,Pastry,1,75,75,Card
TX06910,2024-03-24,Sunday,9,Croissant,Pastry,2,75,150,Card
TX06911,2024-03-24,Sunday,9,Espresso,Coffee,2,65,130,Mobile
TX06912,2024-03-24,Sunday,10,Espresso,Coffee,1,65,65,Card
TX06913,2024-03-24,Sunday,19,Green Tea,Tea,1,45,45,Card
TX06914,2024-03-24,Sunday,12,Cappuccino,Coffee,2,90,180,Cash
TX06915,2024-03-24,Sunday,12,Filter Coffee,Coffee,1,70,70,Card
TX06916,2024-03-25,Monday,13,Croissant,Pastry,1,75,75,Card
TX06917,2024-03-25,Monday,9,Croissant,Pastry,1,75,75,Card
TX06918,2024-03-25,Monday,18,Green Tea,Tea,2,45,90,Mobile
TX06919,2024-03-25,Monday,17,Brownie,Dessert,1,110,110,Card
TX06920,2024-03-25,Monday,19,Green Tea,Tea,1,45,45,Mobile
TX06921,2024-03-25,Monday,10,Espresso,Coffee,1,65,65,Cash
TX06922,2024-03-25,Monday,20,Cheesecake,Dessert,2,140,280,Cash
TX06923,2024-03-25,Monday,9,Cheesecake,Dessert,1,140,140,Card
TX06924,2024-03-25,Monday,13,Filter Coffee,Coffee,1,70,70,Card
TX06925,2024-03-25,Monday,11,Espresso,Coffee,1,65,65,Cash
TX06926,2024-03-25,Monday,20,Croissant,Pastry,1,75,75,Cash
TX06927,2024-03-25,Monday,11,Espresso,Coffee,1,65,65,Cash
TX06928,2024-03-25,Monday,19,Cheesecake,Dessert,1,140,140,Cash
TX06929,2024-03-25,Monday,17,Croissant,Pastry,2,75,150,Card
TX06930,2024-03-25,Monday,8,Latte,Coffee,1,95,95,Card
TX06931,2024-03-25,Monday,13,Sandwich,Food,2,130,260,Cash
TX06932,2024-03-25,Monday,8,Cappuccino,Coffee,1,90,90,Card
TX06933,2024-03-25,Monday,19,Sandwich,Food,1,130,130,Cash
TX06934,2024-03-25,Monday,9,Green Tea,Tea,1,45,45,Card
TX06935,2024-03-25,Monday,18,Brownie,Dessert,1,110,110,Card
TX06936,2024-03-25,Monday,18,Brownie,Dessert,2,110,220,Mobile
TX06937,2024-03-25,Monday,19,Brownie,Dessert,1,110,110,Card
TX06938,2024-03-25,Monday,9,Croissant,Pastry,2,75,150,Card
TX06939,2024-03-25,Monday,13,Espresso,Coffee,1,65,65,Card
TX06940,2024-03-25,Monday,14,Sandwich,Food,1,130,130,Card
TX06941,2024-03-25,Monday,12,Sandwich,Food,2,130,260,Card
TX06942,2024-03-25,Monday,22,Green Tea,Tea,1,45,45,Card
TX06943,2024-03-25,Monday,10,Black Tea,Tea,2,35,70,Cash
TX06944,2024-03-25,Monday,11,Cappuccino,Coffee,1,90,90,Card
TX06945,2024-03-25,Monday,9,Filter Coffee,Coffee,1,70,70,Cash
TX06946,2024-03-25,Monday,8,Cappuccino,Coffee,1,90,90,Card
TX06947,2024-03-25,Monday,12,Cappuccino,Coffee,1,90,90,Mobile
TX06948,2024-03-25,Monday,13,Brownie,Dessert,1,110,110,Mobile
TX06949,2024-03-25,Monday,9,Latte,Coffee,1,95,95,Card
TX06950,2024-03-25,Monday,15,Sandwich,Food,2,130,260,Card
TX06951,2024-03-25,Monday,16,Cheesecake,Dessert,2,140,280,Cash
TX06952,2024-03-25,Monday,16,Cheesecake,Dessert,1,140,140,Card
TX06953,2024-03-25,Monday,10,Green Tea,Tea,2,45,90,Card
TX06954,2024-03-25,Monday,21,Cappuccino,Coffee,1,90,90,Card
TX06955,2024-03-25,Monday,20,Filter Coffee,Coffee,1,70,70,Card
TX06956,2024-03-25,Monday,14,Croissant,Pastry,1,75,75,Cash
TX06957,2024-03-25,Monday,20,Espresso,Coffee,2,65,130,Card
TX06958,2024-03-25,Monday,9,Black Tea,Tea,1,35,35,Card
TX06959,2024-03-25,Monday,8,Croissant,Pastry,1,75,75,Card
TX06960,2024-03-25,Monday,14,Espresso,Coffee,1,65,65,Card
TX06961,2024-03-25,Monday,14,Cappuccino,Coffee,2,90,180,Card
TX06962,2024-03-25,Monday,16,Cappuccino,Coffee,1,90,90,Card
TX06963,2024-03-25,Monday,17,Green Tea,Tea,1,45,45,Card
TX06964,2024-03-25,Monday,13,Latte,Coffee,1,95,95,Card
TX06965,2024-03-25,Monday,18,Sandwich,Food,1,130,130,Cash
TX06966,2024-03-25,Monday,19,Sandwich,Food,1,130,130,Cash
TX06967,2024-03-25,Monday,20,Black Tea,Tea,1,35,35,Mobile
TX06968,2024-03-25,Monday,17,Black Tea,Tea,2,35,70,Card
TX06969,2024-03-25,Monday,9,Filter Coffee,Coffee,1,70,70,Cash
TX06970,2024-03-25,Monday,13,Croissant,Pastry,1,75,75,Card
TX06971,2024-03-25,Monday,10,Cappuccino,Coffee,2,90,180,Card
TX06972,2024-03-25,Monday,19,Filter Coffee,Coffee,1,70,70,Card
TX06973,2024-03-25,Monday,19,Filter Coffee,Coffee,1,70,70,Cash
TX06974,2024-03-25,Monday,12,Black Tea,Tea,1,35,35,Mobile
TX06975,2024-03-25,Monday,11,Latte,Coffee,1,95,95,Cash
TX06976,2024-03-25,Monday,18,Sandwich,Food,2,130,260,Card
TX06977,2024-03-25,Monday,13,Brownie,Dessert,2,110,220,Card
TX06978,2024-03-25,Monday,13,Croissant,Pastry,1,75,75,Card
TX06979,2024-03-25,Monday,20,Brownie,Dessert,1,110,110,Card
TX06980,2024-03-25,Monday,12,Sandwich,Food,3,130,390,Cash
